Wavelength	Transit Depth
#(meters)	(percent)
9.731997e-06	6.072784e-01
9.741715e-06	6.106523e-01
9.751442e-06	6.057473e-01
9.761179e-06	6.129312e-01
9.770926e-06	6.284227e-01
9.780683e-06	6.276532e-01
9.790449e-06	6.437372e-01
9.800225e-06	6.177058e-01
9.810011e-06	6.194055e-01
9.819807e-06	6.400667e-01
9.829612e-06	6.170909e-01
9.839427e-06	6.159622e-01
9.849253e-06	6.053981e-01
9.859087e-06	6.048173e-01
9.868932e-06	6.088525e-01
9.878787e-06	6.353249e-01
9.888651e-06	6.786517e-01
9.898525e-06	6.324960e-01
9.908409e-06	6.224088e-01
9.918303e-06	6.101194e-01
9.928207e-06	6.615280e-01
9.938120e-06	6.044211e-01
9.948044e-06	6.104341e-01
9.957978e-06	6.287617e-01
9.967921e-06	6.136091e-01
9.977874e-06	6.241846e-01
9.987838e-06	6.167287e-01
9.997811e-06	6.101374e-01
1.000779e-05	6.043612e-01
1.001779e-05	6.091302e-01
1.002779e-05	6.166595e-01
1.003780e-05	6.482525e-01
1.004783e-05	6.341874e-01
1.005786e-05	6.124053e-01
1.006790e-05	6.277367e-01
1.007796e-05	6.246744e-01
1.008802e-05	6.138260e-01
1.009809e-05	6.086146e-01
1.010818e-05	6.054468e-01
1.011827e-05	6.505278e-01
1.012837e-05	6.076857e-01
1.013849e-05	6.145565e-01
1.014861e-05	6.335858e-01
1.015874e-05	6.070699e-01
1.016889e-05	6.100162e-01
1.017904e-05	6.131454e-01
1.018921e-05	6.535421e-01
1.019938e-05	6.067174e-01
1.020956e-05	6.096755e-01
1.021976e-05	6.180194e-01
1.022996e-05	6.175584e-01
1.024018e-05	6.187280e-01
1.025040e-05	6.100623e-01
1.026064e-05	6.077636e-01
1.027088e-05	6.147365e-01
1.028114e-05	6.086994e-01
1.029141e-05	6.520666e-01
1.030168e-05	6.153616e-01
1.031197e-05	6.028259e-01
1.032227e-05	6.175595e-01
1.033257e-05	6.163683e-01
1.034289e-05	6.355407e-01
1.035322e-05	6.242899e-01
1.036356e-05	6.217326e-01
1.037391e-05	6.443227e-01
1.038426e-05	6.376692e-01
1.039463e-05	6.290518e-01
1.040501e-05	6.524649e-01
1.041540e-05	6.156132e-01
1.042580e-05	6.521172e-01
1.043621e-05	6.161356e-01
1.044663e-05	6.128850e-01
1.045707e-05	6.266570e-01
1.046751e-05	6.116456e-01
1.047796e-05	6.231965e-01
1.048842e-05	6.271789e-01
1.049890e-05	6.254498e-01
1.050938e-05	6.433575e-01
1.051987e-05	6.149453e-01
1.053038e-05	6.153520e-01
1.054089e-05	6.319730e-01
1.055142e-05	6.223632e-01
1.056195e-05	6.113453e-01
1.057250e-05	6.221194e-01
1.058306e-05	6.291643e-01
1.059362e-05	6.228542e-01
1.060420e-05	6.115271e-01
1.061479e-05	6.332233e-01
1.062539e-05	6.163907e-01
1.063600e-05	6.597592e-01
1.064662e-05	6.166874e-01
1.065725e-05	6.037759e-01
1.066789e-05	6.231134e-01
1.067855e-05	6.192280e-01
1.068921e-05	6.230179e-01
1.069988e-05	6.281243e-01
1.071057e-05	6.478643e-01
1.072126e-05	6.276007e-01
1.073197e-05	6.191525e-01
1.074268e-05	6.160980e-01
1.075341e-05	6.250025e-01
1.076415e-05	6.676031e-01
1.077490e-05	6.282108e-01
1.078566e-05	6.112586e-01
1.079643e-05	6.123852e-01
1.080721e-05	6.025432e-01
1.081800e-05	6.264512e-01
1.082880e-05	6.710828e-01
1.083961e-05	6.058193e-01
1.085044e-05	6.191561e-01
1.086127e-05	5.987757e-01
1.087212e-05	6.284745e-01
1.088297e-05	6.304624e-01
1.089384e-05	6.026466e-01
1.090472e-05	6.067425e-01
1.091561e-05	6.522217e-01
1.092651e-05	6.288856e-01
1.093742e-05	6.139741e-01
1.094834e-05	6.353749e-01
1.095927e-05	6.101678e-01
1.097021e-05	6.220998e-01
1.098117e-05	6.192161e-01
1.099213e-05	6.168131e-01
1.100311e-05	6.133459e-01
1.101410e-05	6.120732e-01
1.102509e-05	7.138822e-01
1.103610e-05	6.100216e-01
1.104712e-05	6.241698e-01
1.105815e-05	6.095888e-01
1.106920e-05	6.176737e-01
1.108025e-05	6.068380e-01
1.109131e-05	6.128678e-01
1.110239e-05	6.003788e-01
1.111347e-05	6.022851e-01
1.112457e-05	6.515378e-01
1.113568e-05	6.087643e-01
1.114680e-05	6.050022e-01
1.115793e-05	6.132087e-01
1.116907e-05	6.615553e-01
1.118022e-05	6.041942e-01
1.119139e-05	6.015876e-01
1.120256e-05	6.012264e-01
1.121375e-05	6.183890e-01
1.122495e-05	6.048769e-01
1.123615e-05	6.041742e-01
1.124737e-05	6.078552e-01
1.125861e-05	6.091510e-01
1.126985e-05	6.150457e-01
1.128110e-05	6.138853e-01
1.129237e-05	6.154488e-01
1.130364e-05	6.195221e-01
1.131493e-05	6.182170e-01
1.132623e-05	6.079771e-01
1.133754e-05	6.081078e-01
1.134886e-05	6.047601e-01
1.136019e-05	6.172373e-01
1.137153e-05	6.065213e-01
1.138289e-05	7.242032e-01
1.139425e-05	6.065903e-01
1.140563e-05	6.042973e-01
1.141702e-05	6.002273e-01
1.142842e-05	6.202252e-01
1.143983e-05	6.002142e-01
1.145126e-05	6.096059e-01
1.146269e-05	6.164612e-01
1.147414e-05	6.353340e-01
1.148559e-05	6.210829e-01
1.149706e-05	5.967116e-01
1.150854e-05	6.578790e-01
1.152003e-05	6.142495e-01
1.153154e-05	6.339669e-01
1.154305e-05	6.087765e-01
1.155458e-05	6.606110e-01
1.156612e-05	6.993635e-01
1.157767e-05	6.124309e-01
1.158923e-05	6.052180e-01
1.160080e-05	6.157132e-01
1.161238e-05	6.113617e-01
1.162398e-05	6.110935e-01
1.163558e-05	6.034669e-01
1.164720e-05	6.554998e-01
1.165883e-05	6.125956e-01
1.167048e-05	6.107648e-01
1.168213e-05	6.075359e-01
1.169379e-05	6.068810e-01
1.170547e-05	6.027015e-01
1.171716e-05	6.254810e-01
1.172886e-05	6.301044e-01
1.174057e-05	6.175319e-01
1.175229e-05	6.261532e-01
1.176403e-05	6.066139e-01
1.177578e-05	6.249459e-01
1.178753e-05	6.048872e-01
1.179930e-05	6.218562e-01
1.181109e-05	6.059012e-01
1.182288e-05	6.352850e-01
1.183469e-05	6.179950e-01
1.184650e-05	6.033335e-01
1.185833e-05	6.594247e-01
1.187017e-05	6.116226e-01
1.188203e-05	6.237626e-01
1.189389e-05	6.209979e-01
1.190577e-05	6.291567e-01
1.191766e-05	5.967721e-01
1.192956e-05	6.419503e-01
1.194147e-05	6.091770e-01
1.195339e-05	6.141336e-01
1.196533e-05	6.823717e-01
1.197728e-05	6.072741e-01
1.198924e-05	6.052381e-01
1.200121e-05	6.565269e-01
1.201319e-05	6.094691e-01
1.202519e-05	6.137398e-01
1.203719e-05	6.200067e-01
1.204921e-05	6.057816e-01
1.206125e-05	6.299148e-01
1.207329e-05	6.128439e-01
1.208534e-05	6.211295e-01
1.209741e-05	6.072834e-01
1.210949e-05	6.072976e-01
1.212158e-05	6.127966e-01
1.213369e-05	6.154994e-01
1.214580e-05	6.040705e-01
1.215793e-05	6.045434e-01
1.217007e-05	6.115417e-01
1.218222e-05	6.017923e-01
1.219439e-05	6.044586e-01
1.220657e-05	5.994920e-01
1.221875e-05	6.537084e-01
1.223095e-05	6.057356e-01
1.224317e-05	6.156670e-01
1.225539e-05	6.067858e-01
1.226763e-05	6.133848e-01
1.227988e-05	6.102259e-01
1.229214e-05	6.108333e-01
1.230442e-05	6.026889e-01
1.231670e-05	6.610139e-01
1.232900e-05	6.025108e-01
1.234131e-05	6.017754e-01
1.235364e-05	5.969840e-01
1.236597e-05	6.197964e-01
1.237832e-05	6.070859e-01
1.239068e-05	6.631877e-01
1.240305e-05	6.270112e-01
1.241544e-05	6.182576e-01
1.242783e-05	6.023042e-01
1.244024e-05	6.251984e-01
1.245267e-05	6.516799e-01
1.246510e-05	6.012507e-01
1.247755e-05	5.974413e-01
1.249001e-05	6.023779e-01
1.250248e-05	6.141948e-01
1.251496e-05	6.630243e-01
1.252746e-05	6.084622e-01
1.253997e-05	6.118470e-01
1.255249e-05	6.162269e-01
1.256502e-05	6.240578e-01
1.257757e-05	6.071432e-01
1.259013e-05	6.233489e-01
1.260270e-05	6.284608e-01
1.261529e-05	6.173672e-01
1.262788e-05	6.016194e-01
1.264049e-05	5.990015e-01
1.265311e-05	7.013034e-01
1.266575e-05	6.005586e-01
1.267840e-05	6.214826e-01
1.269106e-05	6.696012e-01
1.270373e-05	6.049920e-01
1.271641e-05	6.168678e-01
1.272911e-05	6.635262e-01
1.274182e-05	6.146547e-01
1.275454e-05	6.155782e-01
1.276728e-05	6.736630e-01
1.278003e-05	6.194480e-01
1.279279e-05	6.144911e-01
1.280556e-05	6.141252e-01
1.281835e-05	7.372493e-01
1.283115e-05	6.353352e-01
1.284396e-05	6.141562e-01
1.285679e-05	6.137465e-01
1.286963e-05	6.533463e-01
1.288248e-05	6.135039e-01
1.289534e-05	6.103119e-01
1.290822e-05	6.151723e-01
1.292111e-05	6.173961e-01
1.293401e-05	6.213143e-01
1.294692e-05	6.067330e-01
1.295985e-05	6.093310e-01
1.297279e-05	6.156983e-01
1.298575e-05	6.983423e-01
1.299871e-05	5.997131e-01
1.301169e-05	5.996072e-01
1.302469e-05	6.162424e-01
1.303769e-05	6.144009e-01
1.305071e-05	6.426988e-01
1.306374e-05	6.148206e-01
1.307679e-05	6.706383e-01
1.308984e-05	6.148890e-01
1.310291e-05	6.090302e-01
1.311600e-05	6.163943e-01
1.312909e-05	6.274409e-01
1.314220e-05	6.230166e-01
1.315533e-05	6.282552e-01
1.316846e-05	6.050275e-01
1.318161e-05	6.012355e-01
1.319478e-05	6.484484e-01
1.320795e-05	6.050717e-01
1.322114e-05	6.169885e-01
1.323434e-05	6.649591e-01
1.324756e-05	7.704596e-01
1.326078e-05	6.260384e-01
1.327403e-05	6.127399e-01
1.328728e-05	6.301221e-01
1.330055e-05	6.054662e-01
1.331383e-05	6.112699e-01
1.332712e-05	6.116965e-01
1.334043e-05	6.088006e-01
1.335375e-05	6.068379e-01
1.336709e-05	6.095605e-01
1.338043e-05	6.207523e-01
1.339379e-05	6.224104e-01
1.340717e-05	6.020328e-01
1.342056e-05	6.238479e-01
1.343396e-05	6.317545e-01
1.344737e-05	6.433054e-01
1.346080e-05	6.198180e-01
1.347424e-05	6.579910e-01
1.348770e-05	6.706363e-01
1.350116e-05	6.391920e-01
1.351464e-05	6.041153e-01
1.352814e-05	6.203748e-01
1.354165e-05	6.516272e-01
1.355517e-05	6.128955e-01
1.356870e-05	6.281484e-01
1.358225e-05	6.037699e-01
1.359582e-05	6.139080e-01
1.360939e-05	6.175612e-01
1.362298e-05	5.999909e-01
1.363658e-05	6.323335e-01
1.365020e-05	6.274440e-01
1.366383e-05	6.060503e-01
1.367748e-05	6.190730e-01
1.369113e-05	6.071544e-01
1.370480e-05	6.347076e-01
1.371849e-05	6.391329e-01
1.373219e-05	6.236977e-01
1.374590e-05	6.376968e-01
1.375962e-05	6.231089e-01
1.377336e-05	6.467158e-01
1.378712e-05	6.155471e-01
1.380088e-05	6.083324e-01
1.381467e-05	6.195571e-01
1.382846e-05	6.329685e-01
1.384227e-05	6.126980e-01
1.385609e-05	6.282388e-01
1.386993e-05	6.089639e-01
1.388378e-05	6.310866e-01
1.389764e-05	6.132873e-01
1.391152e-05	6.334998e-01
1.392541e-05	6.215863e-01
1.393931e-05	6.042631e-01
1.395323e-05	6.420664e-01
1.396716e-05	6.351352e-01
1.398111e-05	6.414691e-01
1.399507e-05	6.164862e-01
1.400905e-05	6.682758e-01
1.402303e-05	6.266850e-01
1.403704e-05	6.219092e-01
1.405105e-05	6.351052e-01
1.406508e-05	6.148606e-01
1.407913e-05	6.370582e-01
1.409319e-05	6.676465e-01
1.410726e-05	6.453960e-01
1.412135e-05	6.089718e-01
1.413545e-05	6.910147e-01
1.414956e-05	6.297799e-01
1.416369e-05	6.216797e-01
1.417783e-05	6.248751e-01
1.419199e-05	6.067917e-01
1.420616e-05	6.407191e-01
1.422035e-05	6.128228e-01
1.423455e-05	6.300778e-01
1.424876e-05	6.344037e-01
1.426299e-05	6.141675e-01
1.427723e-05	6.577043e-01
1.429149e-05	6.227100e-01
1.430576e-05	6.333448e-01
1.432004e-05	6.247915e-01
1.433434e-05	6.359644e-01
1.434866e-05	6.139748e-01
1.436298e-05	7.754847e-01
1.437732e-05	6.477920e-01
1.439168e-05	6.172474e-01
1.440605e-05	6.600523e-01
1.442044e-05	6.479353e-01
1.443484e-05	6.357736e-01
1.444925e-05	6.200799e-01
1.446368e-05	6.247430e-01
1.447812e-05	6.186883e-01
1.449258e-05	6.716362e-01
1.450705e-05	6.412323e-01
1.452153e-05	6.333967e-01
1.453603e-05	6.557245e-01
1.455055e-05	6.407061e-01
1.456508e-05	6.092409e-01
1.457962e-05	6.151665e-01
1.459418e-05	6.354231e-01
1.460875e-05	6.355906e-01
1.462334e-05	6.295964e-01
1.463794e-05	6.192757e-01
1.465256e-05	6.158147e-01
1.466719e-05	6.462932e-01
1.468184e-05	6.237393e-01
1.469650e-05	6.132442e-01
1.471117e-05	6.437489e-01
1.472586e-05	6.143984e-01
1.474057e-05	6.064998e-01
1.475528e-05	6.338886e-01
1.477002e-05	6.160201e-01
1.478477e-05	6.262512e-01
1.479953e-05	6.776972e-01
1.481431e-05	6.362215e-01
1.482910e-05	6.157517e-01
1.484391e-05	6.195955e-01
1.485873e-05	6.163827e-01
1.487357e-05	6.332357e-01
1.488842e-05	6.625432e-01
1.490329e-05	6.465431e-01
1.491817e-05	6.661700e-01
1.493306e-05	6.174364e-01
1.494797e-05	6.791575e-01
1.496290e-05	6.372754e-01
1.497784e-05	6.799358e-01
1.499280e-05	6.476380e-01
1.500777e-05	6.145958e-01
1.502275e-05	6.909994e-01
1.503776e-05	7.386914e-01
1.505277e-05	6.465043e-01
1.506780e-05	6.198089e-01
1.508285e-05	6.455041e-01
1.509791e-05	6.481319e-01
1.511298e-05	6.309209e-01
1.512807e-05	6.147507e-01
1.514318e-05	6.147483e-01
1.515830e-05	6.253209e-01
1.517344e-05	6.601644e-01
1.518859e-05	6.414842e-01
1.520376e-05	6.246887e-01
1.521894e-05	6.161095e-01
1.523413e-05	6.275694e-01
1.524935e-05	6.195636e-01
1.526457e-05	6.213270e-01
1.527981e-05	6.261841e-01
1.529507e-05	6.197048e-01
1.531034e-05	6.118722e-01
1.532563e-05	6.405268e-01
1.534094e-05	6.364406e-01
1.535625e-05	6.152020e-01
1.537159e-05	6.280273e-01
1.538694e-05	6.420274e-01
1.540230e-05	6.379888e-01
1.541768e-05	6.761587e-01
1.543308e-05	6.286755e-01
1.544849e-05	6.241011e-01
1.546391e-05	6.049075e-01
1.547935e-05	6.209038e-01
1.549481e-05	6.146113e-01
1.551028e-05	6.440282e-01
1.552577e-05	6.026291e-01
1.554127e-05	6.185516e-01
1.555679e-05	6.615547e-01
1.557233e-05	6.411085e-01
1.558788e-05	6.074300e-01
1.560344e-05	6.690439e-01
1.561902e-05	6.363219e-01
1.563462e-05	6.678207e-01
1.565023e-05	6.329588e-01
1.566586e-05	6.249560e-01
1.568150e-05	6.441512e-01
1.569716e-05	6.462654e-01
1.571283e-05	6.221510e-01
1.572852e-05	6.371666e-01
1.574423e-05	6.600656e-01
1.575995e-05	6.148990e-01
1.577569e-05	6.318823e-01
1.579144e-05	6.366845e-01
1.580721e-05	6.311077e-01
1.582299e-05	6.588998e-01
1.583879e-05	6.407653e-01
1.585461e-05	6.551988e-01
1.587044e-05	6.082114e-01
1.588629e-05	7.134315e-01
1.590215e-05	6.712328e-01
1.591803e-05	6.270538e-01
1.593392e-05	6.466401e-01
1.594983e-05	6.705953e-01
1.596576e-05	6.715103e-01
1.598170e-05	6.445187e-01
1.599766e-05	6.338232e-01
1.601363e-05	6.182004e-01
1.602962e-05	6.328356e-01
1.604563e-05	6.275301e-01
1.606165e-05	6.517645e-01
1.607769e-05	6.297230e-01
1.609374e-05	6.290819e-01
1.610982e-05	6.604424e-01
1.612590e-05	6.276749e-01
1.614200e-05	6.596030e-01
1.615812e-05	6.674967e-01
1.617426e-05	6.251824e-01
1.619041e-05	6.148360e-01
1.620657e-05	6.584873e-01
1.622276e-05	6.334122e-01
1.623896e-05	6.540140e-01
1.625517e-05	6.376900e-01
1.627140e-05	6.853352e-01
1.628765e-05	6.463734e-01
1.630391e-05	6.412107e-01
1.632019e-05	6.549182e-01
1.633649e-05	5.993336e-01
1.635280e-05	6.235348e-01
1.636913e-05	6.228288e-01
1.638548e-05	6.220134e-01
1.640184e-05	6.830864e-01
1.641822e-05	6.106041e-01
1.643461e-05	7.025351e-01
1.645102e-05	6.085681e-01
1.646745e-05	6.323187e-01
1.648389e-05	6.014342e-01
1.650035e-05	6.385841e-01
1.651683e-05	6.174184e-01
1.653332e-05	6.432357e-01
1.654983e-05	6.622630e-01
1.656635e-05	6.254357e-01
1.658290e-05	6.398664e-01
1.659946e-05	6.316073e-01
1.661603e-05	6.291121e-01
1.663262e-05	6.223770e-01
1.664923e-05	6.482165e-01
1.666586e-05	6.283449e-01
1.668250e-05	6.074780e-01
1.669916e-05	6.418803e-01
1.671583e-05	6.413318e-01
1.673252e-05	6.261539e-01
1.674923e-05	6.600769e-01
1.676595e-05	6.242924e-01
1.678270e-05	6.212178e-01
1.679945e-05	6.194943e-01
1.681623e-05	6.677593e-01
1.683302e-05	6.406833e-01
1.684983e-05	6.092685e-01
1.686665e-05	6.117467e-01
1.688350e-05	6.358503e-01
1.690035e-05	7.120341e-01
1.691723e-05	6.160058e-01
1.693412e-05	6.154439e-01
1.695103e-05	6.188910e-01
1.696796e-05	6.337117e-01
1.698490e-05	6.269288e-01
1.700186e-05	6.467598e-01
1.701884e-05	6.048264e-01
1.703583e-05	6.126260e-01
1.705284e-05	6.148770e-01
1.706987e-05	6.257215e-01
1.708692e-05	6.825670e-01
1.710398e-05	6.327929e-01
1.712106e-05	6.163414e-01
1.713815e-05	6.381847e-01
1.715527e-05	6.150206e-01
1.717240e-05	6.084820e-01
1.718954e-05	6.380774e-01
1.720671e-05	6.838043e-01
1.722389e-05	6.595409e-01
1.724109e-05	6.140196e-01
1.725830e-05	6.378177e-01
1.727554e-05	6.032854e-01
1.729279e-05	6.196946e-01
1.731005e-05	6.279626e-01
1.732734e-05	6.243249e-01
1.734464e-05	6.260955e-01
1.736196e-05	6.360742e-01
1.737930e-05	6.447015e-01
1.739665e-05	6.470803e-01
1.741402e-05	6.121345e-01
1.743141e-05	6.001757e-01
1.744882e-05	7.155905e-01
1.746624e-05	6.241437e-01
1.748368e-05	6.204934e-01
1.750114e-05	6.622495e-01
1.751861e-05	6.232114e-01
1.753611e-05	6.117698e-01
1.755362e-05	6.236839e-01
1.757115e-05	6.200237e-01
1.758869e-05	6.284897e-01
1.760625e-05	6.170377e-01
1.762383e-05	6.271249e-01
1.764143e-05	6.510522e-01
1.765905e-05	6.703665e-01
1.767668e-05	6.401871e-01
1.769433e-05	6.296861e-01
1.771200e-05	6.550838e-01
1.772969e-05	6.150226e-01
1.774739e-05	6.142495e-01
1.776511e-05	6.379087e-01
1.778285e-05	6.506906e-01
1.780061e-05	6.244580e-01
1.781838e-05	6.274672e-01
1.783617e-05	6.895619e-01
1.785398e-05	6.021011e-01
1.787181e-05	6.140257e-01
1.788966e-05	6.271193e-01
1.790752e-05	6.488338e-01
1.792540e-05	6.430486e-01
1.794330e-05	6.421458e-01
1.796122e-05	6.168455e-01
1.797915e-05	6.053919e-01
1.799711e-05	6.207689e-01
1.801508e-05	6.645985e-01
1.803307e-05	6.308582e-01
1.805107e-05	6.555431e-01
1.806910e-05	6.297169e-01
1.808714e-05	6.082749e-01
1.810520e-05	6.378260e-01
1.812328e-05	6.023430e-01
1.814138e-05	6.382296e-01
1.815949e-05	7.087657e-01
1.817762e-05	6.500939e-01
1.819578e-05	6.255645e-01
1.821394e-05	6.055154e-01
1.823213e-05	6.024630e-01
1.825034e-05	6.499405e-01
1.826856e-05	6.191301e-01
1.828680e-05	6.145001e-01
1.830506e-05	6.733739e-01
1.832334e-05	6.657795e-01
1.834164e-05	6.188530e-01
1.835995e-05	6.305004e-01
1.837829e-05	6.348307e-01
1.839664e-05	6.070893e-01
1.841501e-05	6.178146e-01
1.843339e-05	6.449970e-01
1.845180e-05	6.027231e-01
1.847023e-05	6.381487e-01
1.848867e-05	6.088574e-01
1.850713e-05	6.381984e-01
1.852561e-05	6.575661e-01
1.854411e-05	6.561178e-01
1.856263e-05	6.143325e-01
1.858116e-05	6.462646e-01
1.859972e-05	6.443026e-01
1.861829e-05	6.541458e-01
1.863688e-05	6.477335e-01
1.865549e-05	6.432300e-01
1.867412e-05	6.209906e-01
1.869276e-05	6.231495e-01
1.871143e-05	6.597834e-01
1.873011e-05	6.285294e-01
1.874882e-05	6.492705e-01
1.876754e-05	6.208553e-01
1.878628e-05	6.296428e-01
1.880504e-05	6.087762e-01
1.882381e-05	6.124984e-01
1.884261e-05	6.019204e-01
1.886143e-05	6.205245e-01
1.888026e-05	6.193852e-01
1.889911e-05	6.127356e-01
1.891798e-05	6.282111e-01
1.893687e-05	6.148712e-01
1.895578e-05	6.348084e-01
1.897471e-05	6.281161e-01
1.899366e-05	6.636051e-01
1.901262e-05	6.936000e-01
1.903161e-05	6.206811e-01
1.905061e-05	6.223289e-01
1.906964e-05	6.091127e-01
1.908868e-05	6.122157e-01
1.910774e-05	6.272118e-01
1.912682e-05	6.518707e-01
1.914592e-05	6.073843e-01
1.916503e-05	6.190723e-01
1.918417e-05	6.521481e-01
1.920333e-05	6.683243e-01
1.922250e-05	6.297616e-01
1.924170e-05	6.557223e-01
1.926091e-05	7.109306e-01
1.928014e-05	6.339746e-01
1.929939e-05	6.233035e-01
1.931867e-05	6.168514e-01
1.933796e-05	6.374193e-01
1.935727e-05	6.181404e-01
1.937660e-05	6.686847e-01
1.939594e-05	6.537705e-01
1.941531e-05	7.101225e-01
1.943470e-05	6.579037e-01
1.945410e-05	6.288772e-01
1.947353e-05	6.438779e-01
1.949297e-05	6.252139e-01
1.951244e-05	6.157775e-01
1.953192e-05	6.595045e-01
1.955143e-05	6.304425e-01
1.957095e-05	6.294545e-01
1.959049e-05	6.960907e-01
1.961005e-05	6.088831e-01
1.962963e-05	6.325114e-01
1.964924e-05	6.220254e-01
1.966886e-05	6.327906e-01
1.968850e-05	6.247356e-01
1.970816e-05	6.153368e-01
1.972784e-05	6.251392e-01
1.974753e-05	6.026059e-01
1.976725e-05	6.263503e-01
1.978699e-05	6.123556e-01
1.980675e-05	6.322589e-01
1.982653e-05	8.346244e-01
1.984632e-05	5.981528e-01
1.986614e-05	6.255019e-01
1.988598e-05	6.442893e-01
1.990584e-05	6.598036e-01
1.992571e-05	6.570700e-01
1.994561e-05	6.306143e-01
1.996553e-05	6.238690e-01
1.998546e-05	6.051594e-01
2.000542e-05	6.393349e-01
2.002539e-05	6.293066e-01
2.004539e-05	6.498098e-01
2.006541e-05	6.148570e-01
2.008544e-05	6.211820e-01
2.010550e-05	6.305528e-01
2.012557e-05	6.112316e-01
2.014567e-05	6.478243e-01
2.016579e-05	6.235679e-01
2.018592e-05	6.459073e-01
2.020608e-05	6.255804e-01
2.022626e-05	6.551529e-01
2.024645e-05	6.214101e-01
2.026667e-05	6.139035e-01
2.028691e-05	6.119140e-01
2.030716e-05	6.273560e-01
2.032744e-05	6.581699e-01
2.034774e-05	6.828526e-01
2.036806e-05	6.689933e-01
2.038840e-05	6.273915e-01
2.040875e-05	6.447000e-01
2.042913e-05	6.256105e-01
2.044953e-05	6.253738e-01
2.046995e-05	7.008660e-01
2.049039e-05	6.417575e-01
2.051085e-05	6.058686e-01
2.053133e-05	6.417543e-01
2.055183e-05	6.516424e-01
2.057236e-05	7.936157e-01
2.059290e-05	6.186284e-01
2.061346e-05	6.200445e-01
2.063404e-05	6.137500e-01
2.065465e-05	6.302965e-01
2.067527e-05	6.110847e-01
2.069592e-05	6.189348e-01
2.071658e-05	5.932854e-01
2.073727e-05	6.183933e-01
2.075798e-05	6.361980e-01
2.077870e-05	7.955480e-01
2.079945e-05	6.437599e-01
2.082022e-05	6.227778e-01
2.084101e-05	6.007728e-01
2.086182e-05	6.227445e-01
2.088265e-05	6.299025e-01
2.090351e-05	6.184126e-01
2.092438e-05	6.120332e-01
2.094527e-05	6.230014e-01
2.096619e-05	6.045372e-01
2.098712e-05	6.829297e-01
2.100808e-05	6.606503e-01
2.102906e-05	6.595403e-01
2.105005e-05	6.244155e-01
2.107107e-05	6.223815e-01
2.109211e-05	6.458508e-01
2.111317e-05	6.583488e-01
2.113426e-05	6.296457e-01
2.115536e-05	6.277111e-01
2.117648e-05	6.571400e-01
2.119763e-05	6.532415e-01
2.121880e-05	6.690150e-01
2.123998e-05	6.428101e-01
2.126119e-05	6.508346e-01
2.128242e-05	6.199909e-01
2.130368e-05	6.158399e-01
2.132495e-05	6.622989e-01
2.134624e-05	6.132207e-01
2.136756e-05	6.780245e-01
2.138889e-05	6.192677e-01
2.141025e-05	6.374287e-01
2.143163e-05	6.131262e-01
2.145303e-05	6.099108e-01
2.147445e-05	7.337836e-01
2.149589e-05	6.116585e-01
2.151736e-05	6.189697e-01
2.153884e-05	6.042930e-01
2.156035e-05	6.262687e-01
2.158188e-05	6.607345e-01
2.160343e-05	6.198983e-01
2.162500e-05	6.155921e-01
2.164660e-05	6.280758e-01
2.166821e-05	6.881599e-01
2.168985e-05	6.137416e-01
2.171151e-05	6.287350e-01
2.173319e-05	6.238460e-01
2.175489e-05	6.172673e-01
2.177661e-05	6.336467e-01
2.179835e-05	6.241869e-01
2.182012e-05	6.762663e-01
2.184191e-05	6.686437e-01
2.186372e-05	6.283430e-01
2.188555e-05	6.556324e-01
2.190740e-05	6.182764e-01
2.192928e-05	6.152097e-01
2.195118e-05	7.417914e-01
2.197310e-05	6.308624e-01
2.199504e-05	6.139052e-01
2.201700e-05	6.250671e-01
2.203898e-05	6.602351e-01
2.206099e-05	6.505805e-01
2.208302e-05	6.251899e-01
2.210507e-05	6.263035e-01
2.212714e-05	6.497738e-01
2.214924e-05	6.073810e-01
2.217136e-05	6.105234e-01
2.219349e-05	6.115810e-01
2.221566e-05	6.350984e-01
2.223784e-05	6.950368e-01
2.226004e-05	6.551949e-01
2.228227e-05	6.171252e-01
2.230452e-05	6.193499e-01
2.232679e-05	6.562227e-01
2.234909e-05	6.797332e-01
2.237140e-05	6.746856e-01
2.239374e-05	6.557446e-01
2.241610e-05	7.390882e-01
2.243849e-05	6.262320e-01
2.246089e-05	6.237198e-01
2.248332e-05	6.797210e-01
2.250577e-05	6.044315e-01
2.252824e-05	6.659456e-01
2.255074e-05	6.331934e-01
2.257326e-05	6.196156e-01
2.259580e-05	6.386421e-01
2.261836e-05	6.671606e-01
2.264094e-05	6.264275e-01
2.266355e-05	8.022251e-01
2.268618e-05	6.228132e-01
2.270884e-05	6.213769e-01
2.273151e-05	6.572900e-01
2.275421e-05	6.156896e-01
2.277693e-05	6.327415e-01
2.279967e-05	6.472177e-01
2.282244e-05	6.280528e-01
2.284523e-05	6.136538e-01
2.286804e-05	6.158862e-01
2.289088e-05	6.546397e-01
2.291373e-05	7.223822e-01
2.293661e-05	6.196929e-01
2.295952e-05	6.336125e-01
2.298244e-05	6.631119e-01
2.300539e-05	6.239125e-01
2.302836e-05	6.731695e-01
2.305136e-05	6.081555e-01
2.307438e-05	6.311841e-01
2.309742e-05	6.228984e-01
2.312048e-05	6.536694e-01
2.314357e-05	6.103354e-01
2.316668e-05	6.351462e-01
2.318981e-05	6.375738e-01
2.321296e-05	6.129073e-01
2.323614e-05	6.445111e-01
