,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
544,0.999989658363,-0.051424638371,4.65462314775e-05,-0.051424638371,1.0,-2.22797346405e-05
25,1.00000465453,-0.0512244193915,4.65462314775e-05,-0.0512244193915,1.0,8.22980484072e-06
807,1.00002979825,-0.0510942920384,4.65462314775e-05,-0.0510942920384,1.0,-1.07331789346e-05
297,0.999999911276,-0.0508115766683,4.65462314775e-05,-0.0508115766683,1.0,-6.61550316106e-06
563,0.999989633041,-0.0505331095235,4.65462314775e-05,-0.0505331095235,1.0,1.05854569605e-05
45,0.999965981078,-0.050314361766,4.65462314775e-05,-0.050314361766,1.0,-1.61226143669e-05
826,0.999988172423,-0.0501920417871,4.65462314775e-05,-0.0501920417871,1.0,-1.18004972974e-05
316,1.00001004084,-0.049917763611,4.65462314775e-05,-0.049917763611,1.0,-1.4694146807e-05
581,0.999994674598,-0.0496412568641,4.65462314775e-05,-0.0496412568641,1.0,-4.57987698284e-05
64,0.999984012078,-0.0494059818982,4.65462314775e-05,-0.0494059818982,1.0,-1.45318541964e-05
845,0.999982697088,-0.0492884890547,4.65462314775e-05,-0.0492884890547,1.0,7.56577343686e-06
335,1.0000316131,-0.0490245698024,4.65462314775e-05,-0.0490245698024,1.0,1.2355342828e-05
598,0.999980425715,-0.0487488909459,4.65462314775e-05,-0.0487488909459,1.0,-1.61000420056e-05
83,0.999983772323,-0.0484991520995,4.65462314775e-05,-0.0484991520995,1.0,-1.3270970816e-05
354,0.999976517037,-0.0481318617118,4.65462314775e-05,-0.0481318617118,1.0,3.11775586463e-05
616,1.00010291117,-0.0478561811862,4.65462314775e-05,-0.0478561811862,1.0,-2.91062223157e-06
101,0.999981362417,-0.0475937441248,4.65462314775e-05,-0.0475937441248,1.0,7.0561341702e-05
372,0.999997994377,-0.0472397447728,4.65462314775e-05,-0.0472397447728,1.0,9.34457195209e-05
631,0.999989045553,-0.0469628196296,4.65462314775e-05,-0.0469628196296,1.0,3.25059278339e-06
120,0.999991761776,-0.0466897482375,4.65462314775e-05,-0.0466897482375,1.0,-1.43384196253e-05
