,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
75,0.9997124901738004,0.029656819031231407,0.0003324786215540885,0.029656819031231407,1.0,-0.0003402404665066028
156,0.9995710005104637,0.029824701798474962,0.0003324786215540885,0.029824701798474962,1.0,0.0006923336577687733
21,1.000197537088001,0.03022387260278947,0.0003324786215540885,0.03022387260278947,1.0,-0.0001771056470968313
98,0.9995702825382298,0.030539219984518695,0.0003324786215540885,0.030539219984518695,1.0,-0.0004884631936142858
176,1.0002269651849671,0.03067813093713312,0.0003324786215540885,0.03067813093713312,1.0,-0.0001345518236031129
120,1.000261305693979,0.03140817195270529,0.0003324786215540885,0.03140817195270529,1.0,-0.00015179117094765715
62,1.00002423966791,0.032072214574270674,0.0003324786215540885,0.032072214574270674,1.0,-0.00047209745500131906
142,1.0003850392636602,0.032267697580095955,0.0003324786215540885,0.032267697580095955,1.0,-0.00033875829195828544
219,1.000376822590042,0.032396030010261256,0.0003324786215540885,0.032396030010261256,1.0,0.0003948561710567233
7,0.9998231478211448,0.032599177665758816,0.0003324786215540885,0.032599177665758816,1.0,-0.0005697091278373811
83,1.0000377145017951,0.03296566497562026,0.0003324786215540885,0.03296566497562026,1.0,0.00017198029395126824
164,0.9994469105228461,0.03312211965908318,0.0003324786215540885,0.03312211965908318,1.0,0.00037682259004201413
